	HEX_600	HEX_weighted_average_distance	HEX_weighted_mean_home_distance	HEX_weighted_max_home_distance	HEX_weighted_median_home_distance	HEX_weighted_radius_of_gyration	HEX_weighted_num_reporting_2015	HEX_weighted_HEX_coverage	HEX_weighted_subject_coverage	HEX_weighted_subject_hhi	HEX_total_reporting	HEX_total_user	HEX_normalized_total_311_per_100	HEX_num_311_including_government_users	HEX_total_population	HEX_income_below_poverty	HEX_below_poverty_unemployed	HEX_above_poverty_unemployed	HEX_total_housing_units	HEX_Owner_occupied_housing_units	HEX_Renter_occupied_housing_units	HEX_less_than_bacholar	HEX_estimate_total_for_degree	HEX_White_population	HEX_Black_or_African_American_population	HEX_American_Indian_and_Alaska_Native_population	HEX_Asian_population	HEX_Native_Hawaiian_and_Other_Pacific_Islander_population	HEX_Some_other_race_population	HEX_Mean_travel_time_to_work_minutes	HEX_Foreign_born_population	HEX_Citizen_population	HEX_obrien.IndividualNeeds	HEX_obrien.PublicNeeds	HEX_minkoff.CausedByHumanBehavior	HEX_minkoff.CausedByUsage	HEX_wheeler.Detritus	HEX_wheeler.Infrastructure	HEX_600_coverage_in_HEX	HEX_income_below_poverty_percentage	HEX_renter_occupied_housing_units_percentage	HEX_below_poverty_unemployed_percentage	HEX_above_poverty_unemployed_percentage	HEX_less_than_bacholar_percentage	poverty_index	HEX_Foreign_born_population_percentage	HEX_Citizen_population_percentage	HEX_White_population_percentage	HEX_Black_or_African_American_population_percentage	HEX_American_Indian_and_Alaska_Native_population_percentage	HEX_Some_other_race_population_percentage	user_type	frequency
	447	887.4116430367	663.0156824523	1739.2401519617	452.8485665061	267.4752437908	5.1951219512	2.3902439024	1.9268292683	0.2800649853	1681	656	21.63421711	534	2468.312107	333.6420248	43.22194613	95.83380408	810.148754	355.714741	454.434013	1304.325086	1608.666406	371.7285546	1864.951784	46.27586649	183.2012177	1.389083309	111.0264255	40.2347773958	734.0953157	2099.733457	206	249	1	148	78	46	2.668049793	-0.0323833906	-0.1527232925	0.0486771584	0.6174950202	0.9782964305	0.0412500856	0.2974078171	0.8506758327	0.1506003044	0.755557524	0.0187479802	0.0449807077	non_gov	heavy
	448	440.5034957946	637.2840016717	1119.9009514111	583.740955301	93.3062047204	4.5975609756	1.5243902439	1.743902439	0.2751457331	6724	2378	38.5233233	986	2559.488423	278.2329863	35.47982407	108.2519639	845.2312408	348.2793079	496.9519329	1373.430944	1729.044964	393.5399741	1832.35305	86.56992973	213.3755015	3.220135097	169.6270715	37.3640849904	713.5158004	2242.553957	257	599	33	334	154	159	5.529816514	-0.3685008555	-0.0177228241	-0.2619886686	0.8576216816	1.0345561737	-0.2418725592	0.278772818	0.8761727292	0.1537572784	0.7159059731	0.0338231378	0.0662738186	non_gov	heavy
	449	1248.7030821818	924.7829867932	2033.4682874927	1035.0292909468	257.8558710559	5.0727272727	1.7636363636	1.6727272727	0.2309310178	3025	1210	60.467018	860	1422.26296	115.6787371	10.10272562	76.53514925	528.1333165	237.7468916	290.386425	625.590053	1007.846724	508.7826928	736.2808661	20.27466993	181.0599323	9.906881716	39.88150392	35.4243832584	397.4165718	1243.749613	164	580	30	330	141	133	10.51575931	-0.7161582008	-0.2081357055	-0.8374690725	1.6549576771	0.3688029575	-0.9513896686	0.2794255233	0.8744863981	0.3577275842	0.5176826556	0.014255219	0.0280408792	non_gov	heavy
	450	576.0391285319	466.4080170983	1130.2564125035	336.5545149877	160.6244362428	6.3258426966	2.3146067416	1.5730337079	0.2078952017	7921	2848	85.64289667	893	1042.701771	57.46553039	3.657753957	53.03460624	431.7766362	218.3814795	213.3951568	412.6383901	764.458944	675.442236	278.1440164	0.785670996	118.6770565	7.81004555	0.707103896	31.4645633029	235.7624621	939.4958734	223	547	3	253	231	109	8.206549118	-1.0492084663	-0.4859660976	-1.1435936086	1.4507715787	0.0652292641	-1.5148485125	0.2261072808	0.9010206941	0.6477808466	0.2667531831	0.0007534954	0.0006781459	non_gov	heavy
	451	157.8501314861	151.0776356112	306.8114117015	143.3461696966	4.4402243872	3.6551724138	1.2413793103	1.3793103448	0.1941235632	3364	1218	69.86419671	690	987.6303349	42.48844461	6.328066219	27.34628616	434.1505431	245.6645707	188.4859724	444.9986566	724.3375797	922.0896491	51.52853921	2.26002365	20.56621521	0	2.034021285	26.3	115.0352038	945.3678927	202	425	3	262	114	124	4.065088757	-1.2027845661	-0.7861153613	-0.8967262133	-0.1534655325	0.4425475304	-1.604338574	0.1164759726	0.957208238	0.933638444	0.052173913	0.0022883295	0.0020594966	non_gov	heavy
	452	1106.6916081946	1074.1360703289	2684.0168075546	1024.9087862094	586.4522599823	5.8571428571	2.5714285714	1.7142857143	0.2446461367	49	28	25.02035768	237	947.2286648	41.56475738	5.876973018	26.2948909	415.4942363	234.6149409	180.8792954	429.587839	697.1106863	878.8523827	52.75739443	2.157802331	22.05905295	0	1.918468739	26.3981847183	111.7664582	906.7423294	27	174	1	108	31	28	7.913043478	-1.191864293	-0.7801880653	-0.9140052563	-0.148548674	0.4628380609	-1.6007967549	0.1179931123	0.9572581184	0.9278143867	0.0556965772	0.0022780163	0.0020253491	non_gov	heavy
	457	1660.3738524332	2004.8416331616	3377.054347695	2307.2690165861	591.8871884629	9.7142857143	6.4285714286	1.7857142857	0.2496820997	196	98	70.2151899	417	593.8885882	27.59070173	6.192648741	8.584287552	257.8666366	191.3411931	66.52544344	236.8467672	452.1057719	526.4284617	11.27432171	0.660197691	54.53531053	0	3.250204019	31.3817438014	132.1955214	552.4700616	63	315	7	246	55	143	10.64285714	-1.1591294335	-1.6662500266	-0.5544446964	-1.0696317446	0.086335042	-1.9521093386	0.2225931328	0.9302587599	0.8864094582	0.0189839002	0.0011116524	0.0054727504	non_gov	heavy
	458	1598.8771869803	1124.4999533132	2833.7059728046	756.5708997454	391.869652706	4.2105263158	1.8947368421	1.7368421053	0.2942251462	361	190	64.2261169	514	800.2974877	21.78045614	2.86147375	22.99915713	315.2830124	226.1471187	89.1358937	285.3650041	597.2656896	692.9973284	26.46273441	0.952454225	54.37039053	6.767704179	35.90556751	33.2917090583	148.7081254	757.2844837	96	364	3	248	55	129	4.534883721	-1.403527456	-1.5426810653	-1.1378416442	-0.0808146848	-0.2042830612	-2.373632144	0.1858160593	0.9462537311	0.8659246581	0.0330661221	0.0011901252	0.0448652758	non_gov	heavy
	459	9.9220217251	52.2711504893	52.9901029085	52.7568552389	2.1653852661	3.8571428571	1	1.9047619048	0.4	441	126	32.50621194	314	965.969214	3.679218248	0	39.78606061	364.2307428	279.7505449	84.4801979	287.0661313	710.0267959	862.8212212	25.1364385	0.149734549	40.86089578	17.81116545	47.01720421	33.3051876486	128.1999884	930.1554817	77	216	2	145	64	55	2.431654676	-1.7008174389	-1.7963604217	-1.4422798812	0.7810116661	-0.6129924482	-2.913740003	0.1327164329	0.9629245614	0.8932181365	0.0260219872	0.0001550096	0.0486736053	non_gov	heavy
	460	493.7848039436	464.9659364946	912.084238251	398.5314398047	157.0399442953	4.4074074074	2.1111111111	1.2962962963	0.084315482	729	297	38.88307008	384	987.5763391	2.110189823	0	41.57073951	371.6094292	289.1010071	82.50842207	287.8323925	725.0687252	891.1406642	22.79005009	0	37.98341681	19.20272739	44.31398628	32.9997493171	123.2350856	952.758207	115	255	0	144	77	99	3.527173913	-1.7220549655	-1.8458789828	-1.4422798812	0.843729539	-0.6523952049	-2.9603340317	0.1247853768	0.9647438575	0.9023511691	0.0230767478	0	0.044871454	non_gov	heavy
	461	935.5741168553	793.1245344607	1915.2079200669	647.7683120064	224.8155066186	8.2647058824	4.0294117647	2.1176470588	0.3892045007	1156	476	37.04256769	473	1276.909322	115.0225271	16.16350525	31.07230632	473.3200629	280.9412401	192.3788229	488.7357607	935.7930568	989.5139035	184.5263463	5.957358813	23.22187977	8.10884669	112.5401216	30.7782813945	308.3527091	1134.526259	106	316	2	206	68	105	11.28773585	-0.6050924449	-0.9245235884	-0.3644843547	-0.3857044852	-0.0241629315	-1.0990414278	0.2414836385	0.8884939905	0.7749288743	0.1445101411	0.0046654517	0.0881347796	non_gov	heavy
	462	757.9443671292	1379.5781858799	2774.6234113861	1242.8808706892	408.4564926147	9.5238095238	5.0476190476	2.1428571429	0.3845880341	1764	588	34.22739006	650	1899.063875	168.88188	29.40678205	64.4358185	763.660742	340.7973193	422.8634228	799.0948945	1342.271182	1237.849018	556.0495004	35.55507253	47.04617575	0.625622435	161.300742	33.1227275855	504.4424241	1683.106585	133	433	13	308	84	133	8.067873303	-0.6196966627	-0.1886680567	-0.1238142425	0.2786101829	0.2375641426	-0.5218267308	0.2656268864	0.88628224	0.6518206335	0.2928018945	0.0187224206	0.0849369756	non_gov	heavy
	463	131.053891669	92.5107940822	318.8373088678	39.064716029	71.1786709884	3.4285714286	1.2142857143	1.5714285714	0.2252380952	196	70	24.90249671	383	1537.998396	162.701966	43.13124201	55.46403504	560.5931371	324.8495245	235.7436126	591.2154802	995.4959451	868.8168993	489.4897888	8.04088798	52.16772327	0	209.4724441	32.7740510941	414.1830837	1426.489333	118	234	1	150	70	52	2.957831325	-0.4055672545	-0.8541797531	0.9455147279	0.426212108	-0.0127620835	-0.2448913126	0.2693000752	0.9274972826	0.5649010438	0.3182641738	0.0052281511	0.1361980901	non_gov	heavy
	464	475.6441958117	571.6107189034	1558.5443608013	411.1434250055	257.3547652388	5.2564102564	1.7692307692	1.5641025641	0.176027676	1521	429	30.04774268	464	1544.209177	163.3191002	42.2678769	57.56409003	560.2815439	322.3978589	237.883685	623.9831354	1003.954649	805.1001904	558.822893	8.79685672	48.61347075	0.521625586	206.3417357	33.2231119489	427.2013339	1426.031335	105	303	10	213	63	77	5.401129944	-0.4058953715	-0.8339280984	0.8883064255	0.510315696	0.1226178868	-0.2463902543	0.2766473223	0.9234703149	0.5213673137	0.3618828986	0.0056966743	0.1336229177	non_gov	heavy
