	HEX_600	HEX_weighted_average_distance	HEX_weighted_mean_home_distance	HEX_weighted_max_home_distance	HEX_weighted_median_home_distance	HEX_weighted_radius_of_gyration	HEX_weighted_num_reporting_2015	HEX_weighted_HEX_coverage	HEX_weighted_subject_coverage	HEX_weighted_subject_hhi	HEX_total_reporting	HEX_total_user	HEX_normalized_total_311_per_100	HEX_num_311_including_government_users	HEX_total_population	HEX_income_below_poverty	HEX_below_poverty_unemployed	HEX_above_poverty_unemployed	HEX_total_housing_units	HEX_Owner_occupied_housing_units	HEX_Renter_occupied_housing_units	HEX_less_than_bacholar	HEX_estimate_total_for_degree	HEX_White_population	HEX_Black_or_African_American_population	HEX_American_Indian_and_Alaska_Native_population	HEX_Asian_population	HEX_Native_Hawaiian_and_Other_Pacific_Islander_population	HEX_Some_other_race_population	HEX_Mean_travel_time_to_work_minutes	HEX_Foreign_born_population	HEX_Citizen_population	HEX_obrien.IndividualNeeds	HEX_obrien.PublicNeeds	HEX_minkoff.CausedByHumanBehavior	HEX_minkoff.CausedByUsage	HEX_wheeler.Detritus	HEX_wheeler.Infrastructure	HEX_600_coverage_in_HEX	HEX_income_below_poverty_percentage	HEX_renter_occupied_housing_units_percentage	HEX_below_poverty_unemployed_percentage	HEX_above_poverty_unemployed_percentage	HEX_less_than_bacholar_percentage	poverty_index	HEX_Foreign_born_population_percentage	HEX_Citizen_population_percentage	HEX_White_population_percentage	HEX_Black_or_African_American_population_percentage	HEX_American_Indian_and_Alaska_Native_population_percentage	HEX_Some_other_race_population_percentage	user_type	frequency
	229	526.1866852	543.4899488111	1525.5474919549	447.042959645	217.3008807385	15.6984126984	6.2063492063	1.5026455026	0.1281232002	35721	24759	26.66880478	968	3629.708973	1460.241644	77.1583651	75.87765724	1452.472214	118.422338	1334.049876	798.7438577	1858.460826	2352.800084	475.7702653	31.15328082	689.4232984	0.064446054	163.7030507	25.6659551215	934.0330876	3041.222039	214	637	45	293	184	264	5.03125	3.4103869542	1.6061632806	0.3878397751	-0.5910064196	-1.0999665694	3.0675031986	0.2573300214	0.8378693889	0.6482062616	0.1310766976	0.0085828591	0.045100875	all	all
	230	946.2612136593	901.5402051541	1983.7860683816	844.7012427776	310.7917857255	88.4352331606	25.414507772	2.0518134715	0.2443803997	37249	20844	29.31714801	930	3172.20488	876.4879503	69.9361055	80.68443788	927.0649465	59.61542585	867.4495207	814.7994806	1263.797003	1591.743124	932.1657074	15.67426746	435.2756941	2.819010108	317.6213839	23.4714857757	719.3880659	2710.084201	145	664	37	340	132	181	6.447852761	1.7983921237	1.6899082937	0.4551731734	-0.2782529612	-0.8488442906	2.2006098922	0.2267785635	0.8543219318	0.5017781588	0.2938541937	0.0049411271	0.1001263777	all	all
	231	822.7128751978	1065.5106119113	1948.3705012963	1080.4007949575	264.1910556022	46.0394736842	14.7236842105	1.6578947368	0.1392568666	5776	3952	17.03174098	399	2342.684759	443.1172227	68.01354846	56.34523667	571.5541436	65.59211802	505.9620256	535.319317	756.1511242	1055.179203	823.8826877	11.9048002	326.5641181	0.688885725	199.015585	23.2386957328	545.2360605	1999.544106	60	249	20	132	49	80	14.57042254	0.6833911847	1.4446170187	1.0512832506	-0.3737487955	-1.0423052623	1.6722808668	0.2327398334	0.8535267489	0.4504145079	0.3516831211	0.0050816911	0.0849519272	all	all
	232	483.7210768963	465.8375855546	1092.7241335805	392.8225761269	128.0023410964	26.1495327103	8.1869158879	1.5981308411	0.1392343415	11449	6741	22.88694453	566	2473.025612	484.652064	56.65348521	76.6763145	846.0981919	80.00498614	766.0932057	901.4849358	1170.835142	805.418375	1151.429673	16.38472327	199.2425196	6.319231303	414.3008025	24.076968069	619.1913731	2185.489875	98	360	21	222	61	129	9.593023256	0.77072064	1.542836826	0.5287329917	0.1063027915	-0.1140705854	1.6222260553	0.2503780673	0.8837311932	0.3256813723	0.465595531	0.0066253755	0.1675279061	all	all
	233	2020.1897050383	1800.193646956	4296.2600260162	1500.1285581302	681.1449660448	112.8970588235	36.5147058824	2.5735294118	0.3582357529	4624	2856	22.10625868	516	2334.180593	489.5569883	37.16482377	79.7806701	1017.808268	120.2410064	897.5672613	1116.925461	1499.649921	527.4400033	1303.322521	20.85547515	80.28113718	9.861161477	534.2860371	25.7717760215	570.0695721	2130.962418	37	395	26	281	86	127	10.14193548	0.9467428422	1.4282034741	-0.0674445914	0.3254443139	0.6637654243	1.4457628989	0.2442268494	0.9129381096	0.2259636657	0.5583640464	0.0089348164	0.2288966152	all	all
	234	2071.1862671394	2256.1313992309	4864.292388658	2091.0896578878	735.6768978891	163.5125	52.3375	2.875	0.2718139791	6400	4240	41.54726606	692	1665.57289	406.6345138	24.07854665	19.87328247	703.8150217	226.0792894	477.7357323	641.8937707	1315.184633	757.8036323	478.349064	10.90497756	197.8108993	0.477447687	261.1707737	26.4245253417	480.706395	1408.214607	47	544	15	350	112	145	17.55897436	1.3869310827	0.4409087612	-0.1924886877	-1.2104663259	0.0282968865	0.9999474376	0.2886132441	0.8454836264	0.4549807678	0.2871979166	0.0065472833	0.1568053703	all	all
	235	2292.6344773089	2282.6855606286	4455.2660453861	2287.3719696877	813.0207325065	215.6	57.5	3	0.3500836899	100	60	19.84998958	170	856.4236235	97.96942094	8.469856399	15.91317587	228.3710962	67.02462018	161.346476	463.4680676	593.4376552	229.9385137	437.0752505	14.87590301	25.96027772	0.070181944	162.1847917	25.9720645554	195.2640222	747.2011606	1	154	1	106	13	37	6.25	-0.273001889	0.5757184449	-0.5821840041	-0.7514251559	1.091359943	-0.0065027119	0.2279993415	0.8724667794	0.2684868883	0.5103493628	0.0173697953	0.1893744956	all	all
	236	0	397.2031385799	397.2031385799	397.2031385799	211.2673995901	1.5	1	1	0	16	12	7.563846137	50	661.0393588	73.71600084	8.64249856	14.55129855	346.7618203	138.4520292	208.3097911	201.5310506	550.8904544	543.1942013	37.07437527	2.349454947	56.94370123	1.121072728	30.21158628	26.5330193146	135.8693244	607.0587518	2	41	1	33	4	6	2.722222222	-0.309826287	0.0614579837	-0.3104608776	-0.5145029466	-0.5211849523	-0.3848914282	0.2055389329	0.9183397989	0.8217274722	0.056084974	0.0035541831	0.045703158	all	all
	237	457.2425035917	516.893436916	981.7074117778	488.3688487582	127.485246356	29.4732142857	10.2098214286	1.5803571429	0.1726652475	50176	34272	52.76114375	1333	2526.480484	335.4561024	18.47947591	47.47346747	1093.466741	422.7417276	670.725013	883.8306637	1987.869855	2106.933807	123.9152503	68.47483664	156.5650488	0.706011971	174.9526657	28.0750170857	297.1455461	2409.751321	198	926	7	507	243	209	5.435729847	-0.0378250158	0.1230265855	-0.801954827	-0.7369692244	-0.2143888636	-0.4059411289	0.1176124447	0.9537977183	0.8339402661	0.0490465892	0.027102856	0.0692475825	all	all
	238	357.848281938	330.1293357671	704.1305132132	289.4457003136	84.5392667181	11.8357664234	4.1715328467	1.4671532847	0.1599612229	75076	46306	30.71249324	1349	4392.349359	687.4683706	71.12197232	130.4597701	1912.122699	554.422837	1357.699862	1582.646374	3267.721424	3463.411124	360.299053	32.53558867	245.2166559	0	420.0841647	27.9149286739	564.5771841	4215.872724	252	875	9	449	241	173	5.040511727	0.2658807036	0.5929207629	-0.0443845587	0.0163145343	-0.1427887261	0.4607738102	0.1285364933	0.9598218128	0.7885099387	0.0820287786	0.0074073317	0.0956399709	all	all
	239	216.8115834797	210.0376116762	478.1798563428	188.2690219143	65.4886066495	25.9348837209	4.1511627907	1.9558139535	0.1738478394	184900	107930	51.76219259	1875	3622.334963	293.6980977	48.74249006	89.61587109	1727.649728	628.9863342	1098.663393	1187.344031	3130.500143	3467.754222	73.10976083	0.583561748	38.09033568	2.91780874	43.47700219	25.6261215071	229.8698909	3583.215004	352	1290	6	613	421	195	3.921126761	-0.699205771	0.2325879118	-0.2778648545	-0.3262343294	-0.3648131777	-0.4867934894	0.0634590377	0.9892003475	0.9573256635	0.0201830481	0.000161101	0.0120024798	all	all
	240	237.802835915	283.6134231402	548.4469418647	257.8619619406	60.6308929682	16.5317919075	5.6734104046	1.4104046243	0.1575677977	119716	87538	48.53089658	1910	3935.63716	313.1922353	17.26028637	111.5635898	1770.831434	813.6727155	957.1587181	1418.680514	3240.720292	3832.427626	20.90810997	1.961731609	64.208889	9.808658045	32.6177992	27.1309044686	225.6597392	3858.683272	317	1340	8	662	350	233	5.764516129	-0.7184120055	-0.2312798556	-1.0518643774	-0.0772015845	-0.1417550003	-1.1478678819	0.0573375365	0.9804469048	0.9737756481	0.0053125095	0.0004984534	0.0082878065	all	all
	241	173.0468280521	156.3382723916	383.3050108461	131.034727066	66.0869367836	3.1004366812	1.3886462882	1.3755458515	0.1718438974	52441	33205	42.85405424	1115	2601.854176	166.7670136	24.00890394	56.15966737	1120.284868	536.0082231	584.2766448	794.634651	2132.831807	2494.316457	24.56555481	3.560721965	62.90818652	0	32.91429085	27.5539566798	134.4448368	2545.650892	175	775	5	333	196	115	1.777777778	-0.9164961676	-0.323507296	-0.6386894802	-0.5440701227	-0.5174934647	-1.149756709	0.0516727025	0.9783987571	0.958668814	0.0094415571	0.0013685325	0.0126503211	all	all
	242	0	48.9708186551	48.9708186551	48.9708186551	211.2673995901	1	1	1	0	4	4	25.69077868	50	194.6223609	12.04219453	2.357195525	2.61341243	84.44909184	38.63750925	45.81158259	56.93139626	158.9057244	186.42342	1.998491858	0.358703667	3.792010192	0	2.920872715	27.4	9.121321813	190.1641868	2	39	1	17	6	7	6.333333333	-0.9449078918	-0.2217415562	-0.3925901332	-1.1071642233	-0.6054477931	-0.9890260248	0.046866772	0.9770932072	0.9578725648	0.0102685624	0.0018430753	0.0150078989	all	all
	248	1069.0933834124	853.1254251962	2557.0617767977	586.7112691835	268.2292575183	41.8064516129	14.1612903226	1.9032258065	0.3046056056	961	651	19.12644603	211	1103.184563	267.3518384	23.6130174	8.96487366	459.0123149	177.7845054	281.2278095	283.356372	793.9342067	686.6814082	157.092567	15.25374908	161.8966991	0	117.9488087	29.0036105248	308.0920631	902.5536068	9	175	6	105	20	69	11	1.3639613766	0.1195610861	0.4003801732	-1.4731842084	-0.8488632897	1.0049947728	0.2792751761	0.818134732	0.6224537863	0.1423991708	0.0138270146	0.1069166599	all	all
	249	256.6041955937	365.983329064	590.4798332705	332.2771746862	64.1819722402	4.6592178771	2.4972067039	1.312849162	0.1495273002	32041	20764	22.0840866	617	2793.866964	700.9906811	81.71907818	27.54279255	1096.159953	344.5830795	751.5768731	844.0793738	1851.427007	1424.711455	638.5677729	26.05982898	307.934571	1.822173777	501.6571264	28.5572176598	802.432211	2329.505307	160	382	5	201	118	93	3.39527027	1.4734471454	0.4742833206	1.0698124719	-1.3536150957	-0.53996047	1.670514901	0.2872120331	0.8337924951	0.5099424824	0.2285605511	0.0093275125	0.1795565547	all	all
	250	540.7180357868	716.5537342037	1398.0470604558	658.6240920044	174.625013189	23.7637795276	9.1732283465	1.4960629921	0.1473058853	16129	12446	23.95407968	663	2767.795753	784.070621	86.54792484	37.33584828	1065.229571	219.925784	845.303787	927.0669847	1657.847947	1184.62574	851.2115138	16.66100671	270.7040855	2.292307032	557.0268606	28.1972321671	776.3447746	2365.088292	156	391	12	203	101	125	10.78354978	1.8877037623	0.9988251984	1.2421973741	-1.1029350046	-0.3159271244	2.3443515447	0.2804920752	0.8545024644	0.4280033087	0.3075413035	0.006019594	0.2012528779	all	all
	251	360.6959336793	364.8082651136	794.7187493404	309.2367316949	111.3626414104	18.726618705	5.6690647482	1.5503597122	0.1847512633	77284	43924	78.58077454	1201	1528.363658	387.5285003	40.88939254	36.62526085	648.9208272	158.0066117	490.9142155	517.1738266	917.7514277	496.5289073	759.0981535	9.182642106	106.3839527	0.360560822	202.5585926	28.3402138199	282.4138913	1396.84196	188	821	15	420	252	148	5.038901602	1.5074063977	0.818788752	0.8568456913	-0.3798142542	-0.292477332	1.8073032456	0.1847818677	0.9139460708	0.3248761541	0.4966737789	0.0060081526	0.1325329816	all	all
	252	400.1643386696	671.4808585493	1255.5217211256	630.1505510366	152.0287633794	14.0801886792	4.7547169811	1.7405660377	0.2322352593	44944	28196	55.98943101	955	1705.679059	415.0584419	51.42295075	52.27922408	631.5731804	135.6509115	495.9222689	600.2662417	883.0755971	536.982973	919.0142479	22.91375079	148.4895347	0.073236145	160.0270901	26.3166666828	307.9246229	1548.64085	154	649	13	419	127	120	6.849112426	1.3766730672	0.958357752	1.1464942094	0.0817966778	-0.2000899249	1.9734460897	0.1805290516	0.9079321469	0.31482064	0.5387966998	0.0134337997	0.0938201646	all	all
	253	762.3756309384	805.5098097758	1624.6851432853	794.3648737223	240.1087826684	54.3744075829	17.2464454976	1.6966824645	0.1660410938	44521	28696	40.12445125	886	2208.129887	438.3666463	41.59379276	98.51480775	887.3529428	152.9069612	734.4459816	1068.889929	1397.062021	330.6578521	1474.38866	42.66263898	66.36936953	4.087311683	421.8093979	29.9832475251	483.063078	1983.908606	167	556	10	362	123	158	9.715686275	0.8033262292	1.1648006855	0.1812689601	1.0458695587	0.7017193202	1.3441173532	0.2187656989	0.8984564802	0.1497456531	0.6677092089	0.0193207108	0.1910256278	all	all
	254	736.9701022291	717.9687127306	1576.6188363172	639.8320258594	241.5758710371	67.2111111111	20.1722222222	1.9777777778	0.2166400112	32400	20160	57.0564103	806	1412.637065	205.1850288	14.31820727	52.39413722	470.7359507	84.75452196	385.9814287	717.5120438	933.4672027	254.1384265	831.9573383	27.19205438	33.66743718	1.662340041	320.7125645	30.3554588119	320.0504513	1248.660927	115	576	17	312	193	135	8.468164794	0.1217569413	1.1272269988	-0.5611921267	0.5263633043	0.8645019593	0.5331165401	0.2265624053	0.8839219626	0.1799035526	0.5889391967	0.0192491441	0.2270311126	all	all
	255	726.0296367984	693.8424195415	1465.9919691932	750.5706444195	207.3601327354	46.0684931507	15.0068493151	2.1438356164	0.3009874498	21316	10512	65.00572419	754	1159.897854	154.5314423	15.98798203	31.51416438	321.2508401	105.3828922	215.8679479	650.8099218	768.0901353	228.1328501	683.98228	16.21130514	16.69770998	0	246.2123804	27.9699180764	330.4580802	994.4586958	61	587	18	298	136	176	4.80155642	-0.0320366735	0.4077553801	-0.2498879264	-0.1584755974	1.2273368952	0.2378704593	0.284902743	0.8573674763	0.1966835694	0.589691823	0.0139764938	0.212270744	all	all
	256	697.2233544041	1373.9352694283	2287.2835633626	1313.3655678933	278.9960403899	119.5294117647	33.1764705882	2.1764705882	0.1999629911	289	221	10.36908752	132	1273.01462	261.5957632	42.39375919	38.11240069	490.5289145	164.1447486	326.3841659	599.9273823	933.8413128	665.9564407	172.4836552	9.496138545	221.9451244	0	224.2599432	29.0860210512	468.786225	1041.002451	16	85	0	49	24	16	40.02631579	0.8924871955	0.3757236139	1.4156125132	0.0326837236	0.6143342785	1.5903671618	0.3682488933	0.8177458724	0.5231333798	0.1354922815	0.0074595675	0.1761644679	all	all
	257	481.6751837499	531.9755928415	1038.0023138025	511.9011128595	155.5584343302	22.7412587413	8.972027972	1.5314685315	0.17579873	20449	14443	40.79333486	788	1931.688112	576.9566081	92.3535466	69.13610073	871.1446649	120.9442026	750.2004624	951.6709694	1253.990116	876.215192	344.5475617	7.71342063	354.8515705	0.215096571	398.4446756	28.8949413375	663.9040239	1630.150468	112	540	19	320	181	156	9.750915751	2.0846813634	1.3275866761	2.653599233	0.436677711	0.7603573979	3.5402722846	0.3436911061	0.8438994152	0.4536007581	0.1783660414	0.0039930984	0.2062676025	all	all
	258	488.7613938954	701.4902698217	1297.5663437162	658.6512328397	178.2977033096	46.125	15.0340909091	1.75	0.2191971826	7744	4488	20.79427072	205	985.8484711	328.2584936	48.42517383	39.36938554	454.9027718	22.61171608	432.2910558	484.8194957	578.3026081	428.7985614	209.0649612	1.667048518	161.610904	0.029532756	220.1403864	29.0972850644	291.2267955	865.328246	73	59	7	24	17	20	3.471698113	2.5233802476	1.7608812558	2.7654301591	0.7227695989	0.754325253	4.1151713124	0.2954072599	0.8777497469	0.434953823	0.2120660196	0.0016909784	0.2233004289	all	all
	260	2285.3622544043	2191.8211734637	4466.3895887363	2186.9234264777	692.7878321062	26.5714285714	20.1428571429	2	0.1634893164	49	42	43.97475475	55	125.0717606	10.09404983	1.801311915	3.181931257	59.90464276	21.2485929	38.65604986	40.3386487	108.9377009	119.3453297	2.818819141	0.009927764	1.370517255	0.049638821	1.537094506	25.4543715029	8.106513747	123.9044311	4	43	0	10	7	9	1.5	-0.703986821	0.2781093322	-0.1971297333	-0.2778365366	-0.4007095217	-0.4252241967	0.0648149007	0.9906667221	0.9542148374	0.0225376146	7.93765431331107e-05	0.0122897007	all	all
	270	1861.3852197364	1686.6454119169	4168.4786425835	1565.5037323479	742.5529968424	333.6666666667	91.6666666667	3.3333333333	0.2384368083	9	6	12.95841686	24	185.2078094	11.53563945	0.703392649	2.672892068	65.17086843	60.17678062	4.994087811	35.03781651	131.187254	158.3382102	10.05851489	1.547463829	19.13228007	2.110177948	5.275444871	25.8709972481	28.23244585	175.1492945	1	17	1	5	6	8	3.285714286	-0.9396603117	-2.4864674773	-1.1020210572	-1.0378690077	-1.3106727885	-2.7529413817	0.1524365843	0.9456906546	0.8549218886	0.0543093454	0.0083552839	0.0284839224	all	all
	271	443.111050145	540.9101773873	1018.1291741043	509.1267417262	109.9554863061	18.5555555556	7.6851851852	1.3888888889	0.1226014078	11664	7884	53.27320665	595	1116.884148	169.8902565	15.21392614	18.26374308	498.3959774	241.1532149	257.2427625	233.870976	890.0050445	800.6400019	112.6146529	11.01119393	115.7037663	0	103.2241724	29.8601969467	260.2939044	968.9493974	94	401	10	167	123	120	3.514705882	0.2095370656	-0.3497673767	-0.263728627	-0.9052790258	-1.172722172	-0.3624179217	0.2330536295	0.8675469153	0.7168514329	0.1008293054	0.0098588506	0.0924215574	all	all
	272	473.7288868822	439.1453561963	1078.5284089801	349.6339176044	129.6445582265	22.2335329341	6.5808383234	1.5898203593	0.1568698442	111556	70808	55.18892969	1488	2696.192893	364.0195912	39.82757733	40.96343056	1149.86815	546.6866321	603.1815175	515.6774825	2086.356899	1973.000573	304.7154371	22.25370393	209.8780098	0.617649624	265.2534639	29.805705293	507.0618705	2418.522663	265	1012	25	616	232	327	4.058319039	-0.0092135384	-0.3088114003	-0.165594798	-0.98531704	-1.2964766812	-0.4358367227	0.1880658731	0.8970139597	0.7317727816	0.1130169276	0.0082537507	0.0983807444	all	all
	273	496.1264415557	515.867589703	1259.6919017888	512.0798986536	138.8014657108	23.6733067729	7.3227091633	1.7768924303	0.1917076749	63001	40662	31.5000002	1098	3485.714263	637.9029922	80.04684812	144.6838526	1279.314763	435.8525739	843.4621892	1224.998284	2317.379387	1610.292304	910.0658813	11.30451206	179.5584149	2.277132521	915.3767195	28.909986783	991.5310872	3041.590235	238	676	20	443	130	173	3.10046729	0.6047827986	0.3462425808	0.5334849461	0.8313753433	-0.2034216096	0.8251762546	0.2844556416	0.8725873682	0.4619691066	0.2610844758	0.0032430977	0.262608077	all	all
	274	1312.4420270764	1434.2747159776	3064.5843374955	1283.8280250207	500.8049614765	67.4507042254	26.6478873239	2.2112676056	0.2484563379	5041	3479	19.33226033	549	2839.812782	910.0198182	70.6347299	38.52872842	1108.81882	104.0242994	1004.794521	1475.068957	1800.427802	696.776266	1250.261988	23.55351669	133.2396751	0.334940387	931.8446702	32.5684097784	1042.934046	2368.144384	33	423	13	277	62	116	14.53846154	2.3632058664	1.5464448232	0.6963634068	-1.0975522805	0.9429866329	2.8186497258	0.367254508	0.8339086291	0.2453599302	0.4402621173	0.0082940386	0.3281359518	all	all
	275	349.604054433	376.6888354486	739.0340678405	326.0881116134	86.5443526624	4.5601851852	2.7037037037	1.3101851852	0.1329733911	46656	31536	35.79222918	674	1883.090312	487.4690401	62.11816983	60.8297198	768.7129272	193.5214587	575.1914685	882.9414381	1219.075508	301.7422614	1226.697968	19.44665903	68.88019493	2.041571474	361.1411831	30.1860338353	406.3098497	1726.1859	161	420	19	208	157	72	4.557324841	1.5753242108	0.7786517722	1.3887749486	0.1959183338	0.5980506354	2.2216535503	0.2157675854	0.916677171	0.1602378067	0.6514281127	0.0103269922	0.1917811274	all	all
	276	539.9022385771	556.6978643988	1328.9736454233	453.3470007734	165.2071694607	13.325203252	5.0203252033	1.6056910569	0.1681748062	60516	40344	52.43042893	872	1663.156334	497.1878079	54.7288101	74.08133494	736.296378	163.285554	573.010824	903.5058	1090.732232	204.0596299	1325.196992	46.54749592	58.72616306	0	181.1941792	28.5805692191	246.5569733	1575.887611	177	549	3	338	143	106	2.432343234	2.0880373189	0.9244071696	1.3818833954	1.0409007573	1.1055599857	2.6787873357	0.1482464205	0.9475282502	0.1226941964	0.7967964075	0.0279874447	0.1089459695	all	all
	277	306.4278843384	402.5646885176	788.1593276169	351.4229190324	97.4842231426	11.0337078652	4.2893258427	1.4915730337	0.1730403355	126736	85084	43.62526009	1151	2638.379686	466.9295864	58.48641316	125.1531643	970.5677393	270.984603	699.5831363	1288.79394	1608.526841	264.4975911	1954.0753	36.77602528	29.5652534	0.079985673	446.2414908	30.8662100605	812.9051808	2197.355832	252	719	9	374	245	136	5.172566372	0.5276493693	0.6451791571	0.4655001503	1.2406259749	0.7318080835	1.0326072569	0.3081077318	0.8328429163	0.1002500105	0.7406346063	0.0139388677	0.169134675	all	all
	278	407.561509187	388.4587882206	805.2527312361	347.8039456672	121.337675626	23.2008547009	8.141025641	1.311965812	0.0808563148	54756	36738	36.29942088	908	2501.417318	414.8159742	60.60080294	85.23465653	778.3975112	262.2355349	516.1619763	1312.85462	1529.391276	386.0474081	1563.065712	13.44377348	36.72027767	0	603.9210648	32.8835475832	924.0947953	2046.340887	193	589	12	359	183	125	5.48	0.3850838866	0.3647197111	0.6412016986	0.3182119497	0.9799711112	0.9096152674	0.3694284791	0.8180725672	0.1543314685	0.6248720279	0.0053744625	0.2414315518	all	all
	279	305.0749668482	596.4119338916	907.5483968965	554.8795452956	66.423623906	11.9419354839	4.1161290323	1.5870967742	0.2040209667	24025	14570	25.62112106	596	2326.205784	386.5349992	48.29965423	67.60092377	762.8459288	210.8699421	551.9759867	1215.107289	1526.525001	675.0862026	948.9976365	5.939399331	101.8246866	0	682.7156037	29.0446079783	907.7894835	1851.245272	120	415	7	229	170	59	6.393203883	0.3893449384	0.6586787768	0.3456708241	-0.0279382892	0.9629896144	0.9217564039	0.3902447022	0.7958217991	0.2902091497	0.4079594518	0.0025532562	0.2934889116	all	all
